"label","fitur"
1,"the pray for italy video pray for italy nepal stayhome corona"
1,"videos of italian suicide who lost entire family to corona the person committed suicide in the following videoclip belonged to italy whose entire family members were dead caused corona virus and he also spread his whole wealth in the streets before suicide as the money couldn t save the lives of his family"
1,"pengumuman dia masih punya stok malu pengumuman dia masih punya stok malu"
1,"video gara corona ada orang jatuh dari motor cuma di liatin gara corona ada orang jatuh dari motor cuma di liatin kameramen pekok"
1,"alhamdulillahakhirnya aktor laga jackie chan sudah resmi memeluk agama islam alhamdulillahakhirnya aktor laga yang terkenal jackie chan sudah resmi memeluk agama islam"
1,"thailand berhasil sembuhkan pasien virus corona dengan ganja thailand berhasil sembuhkan pasien virus corona dengan ganja artikel ini dimuat di situs jurnasdotcom pada senin februari "
1,"video terjadi tsunami malam tahun baru desember seluruh indonesia semogaa tuhan lindungi ktong samuaa"
1,"dampak mekanisme pertahanan kaki seribu sekedar berbagi cerita jangan dianggap sepele supaya kita lebih hatihati"
1,"jokowi diruqiyah dan tambah ilmu ghaib untuk menangi pilpres info a hari lalu jokowi sedang di rukiah menambah power kekuatan ilmu goib semenjak januari jkw sering mengalami kesurupan teriakteriak bahkan ngomong sendirian"
1,"jokowi sdh berkunjung ke christchurch diamtanpa banyak omong presiden ri jokowi sdh berkunjung ke christchurch new zealandkeren abis"
1,"pramuka dajjal ap maksudnya coba ini disuruh dipasangdijahit dibju pramuka anak kls sd yg akan ikut kegiatan persami pramuka baru saja dibagikan akhir tahun ini"
1,"puan jika negara ingin maju dan berkembang pendidikan agama islam harus di hapus heran orang satu ni dibelahan dunia sana eropa dan negara barat yang warganya mayoritas non muslim berbondong bondong masuk islam ee malah dia mau mnjauhkan orang islam dari islam wahh ni orang perlu diwaspadai"
1,"hayo nusron kamu bisa bawa pasukan banser hayo nusron kamu bisa bawa pasukan banser"
0,"pihak kepolisian bantah infromasi modus hipnotis dua orang pria berbaju pancasila untuk bencana gempa palu diberitahukan kalau ada yg kerumah pakai baju lambang pancasila lakilaki orang dengan mengatas namakan bantuan peduli palu atau yg lainnya jangan bukain pintu di bungur rantau ada yg dihipnotis lgi keliling sekarang info dari group kelurahan mohon bisa di teruskan ke warganya agar bisa diantisipasi bersama bantu share "
0,"klarifikasi terkait unggahan akun facebook bernama monik tentang diskriminasi siswa kristen di smpn pontianak tolong viral kan kepala sekolah smpn pontianak apa pantas seorang kepala sekolah berbicaramengeluarkan kata seperti itu kepada murid nya "
0,"pollycarpus bantah jadi kader partai berkarya setelah lama dikabarkan telah menjadi kader partai berkarya pollycarpus budihari prijanto mantan terpidana kasus pembunuhan aktivis hak asasi manusia ham munir said thalib membantahnya"
1,"kantor bank mandiri di lombok roboh akibat gempa sebuah capture an dari instagram story dengan gambar kantor bank mandiri yang rusak parah serta lokasi yang menyatakan gambar tersebut diambil di kcp bank mandiri pemenang"
1,"di hari raya ini kami ucapkan kepada pemilik wajah di bawah ini di hari raya ini kami ucapkan kepada pemilik wajah di bawah ini "
0,"wika kirim pekerja ri garap proyek di aljazair httpsfinancedetikcominfrastrukturdwikakirimpekerjarigarapproyekdialjazair kl gitu indonesia menjajah aljazair "
1,"produk semen tercemar limbah b sebarkan agar keluarga anda terhindar dari bahaya penyakit "
0,"pak djarot kebaktian di gereja manusia yg tdk jelas agamanya lihat photo sumiistri sedang pegang persilahkan santapan kepala babi di atas meja makan dan mengikuti peribadatan digereja manusia gini mau diangkat jadi gubernur sumut "
0,"duterte ancam tembak pengusaha cina yang nekad bikin proyek reklamasi duterte ancam tembak pengusaha cina yang nekad bikin proyek reklamasi mereka tidak bisa seenaknya berbuat di sini filipina meskipun mereka punya uang yang banyak lebih baik bagi saya menembak kepala pengusaha itu dari pada harus mengkhianati kepercayaan rakyat ujar duterte dilansir media setempat ini di philipina protes reklamasi kalian yang di tembak kalau ini di indonesia "
1,"aksi aliansi tolak kezholiman facebook "
1,"video mayat timbul dari tanah kuburan wah seumurumur baru ini liat kejadian aneh apakah ini pertanda alam sudah bosan seperti lagu itu "
0,"malih tongtong meninggal dunia innaalillaahi wainnaa ilaihi roojiun telah meninggal dunia sosok figur lenong betawi yg km kita kenal pak haji malih malih tong tong mohon doanya semoga di terima amal ibadahnya dan di berikan tempat yg terbaik di sisi allah swt alamat duka masjid alhuda jlmasjid al ishlah rt rw ciracas jaktim"
1," isu acara kebangkitan pki di gedung lbhylbhi isu acara kebangkitan pki di gedung lbhylbhi"
0,"rangkuman berita hoax kesehatan terbanyak rangkuman berita hoax kesehatan terbanyak"
0,"pertemuan netizen dengan kapolri jendral tito karnavian untuk anti hoax pertemuan netizen dengan kapolri jenderal tito karnavian pagi tadi memberikan pesanpesan seperti ini waspadai bahaya pembentukan opini yang berusaha memecah belah bangsa lewat media sosial yukcerdas untuk memilah disinformasi dalam bentuk berita bully bohong atau hoax waspadai pihak yang memanfaatkan kasus ahok untuk mendestabilisasi pemerintahan yang sah secara ekonomi kekacauan atau teror yukbantu polri dan jajarannya untuk dapat menjaga keseimbangan hak semua pihak tanpa merugikan pihak lain salingbantu dan salingjaga dalam memberi informasi dan laporan ketika ada indikasi hasutan ajakan"
1,"megawati ingin ubah pancasila nih lebih parah mau merubah pancasila "
0,"eastwest center fighting disinformation on the frontlines webinar it is imperative that societies have access to accurate information in critical moments such as the covid pandemic disinformation can have life and death consequences at the same time there is growing distrust in health experts and scientific data hear from diverse experts in the us and asia pacific engaged in combating disinformation on the front lines through international and community factchecking networks social media platforms and news literacy education"
1,"mantan komisioner kpu wahyu setiawan adalah keturunan pki tak usah heran terkejut atau heboh kalau wahyu setiawan adalah anak dari slamet sebab memang kakeknya adalah semaun semaun itu jelas komunis semaun belajar bareng soekarno nasionalis dan kartosowirjo darul islam soekarno berkuasa negara lalu semaun berontak datang agresi militer belanda ke setelah ditahan soekarnohatta berkuasa kembali atas negara boneka ini lalu membungkam kartosoewirjo berikut dengan buah pemikirannya pki hadir kembali ditangan dn aidit kemudian soekarno mesra dengan pki terbukti hadirnya nasakom dan berontak untuk kedua kalinya"
1,"krn pemerintahnya ngeyel rakyatnya bandel akhirnya indonesia dilockdown dunia rezim planga plongo krn pemerintahnya ngeyel rakyatnya bandel akhirnya indonesia dilockdown duniainfo kedubes"
1,"whatsapp hari jadi ke dapatkan gratis gb dapatkan koneksi internet gratis selama hari dapatkan gratis gb whatsapp hari jadi ke anda telah dipilih untuk mengambil bagian dalam survei singkat kami dan mendapatkan gb koneksi internet gratis selama hari tersedia untuk semua operator seluler kami hanya memiliki paket tersisa"
1,"satu lagi mentri kabinet jokowi positif terpapar covid menteri nadien dinyatakan positif virus corona jalani isolasi secara mandiri menteri nadien dinyatakan positif virus corona jalani isolasi secara mandiri"
1,"suku dayak dukung ahok full untuk ceo ikn suku lain gmn suku dayak dukung ahok full untuk ceo ikn suku lain gmn "
1,"foto jokowi memberikan salam saat sholat dengan tulisan salam pancasila salam pancasila posting akun facebook rezaa atau uhhbakk dalam foto presiden joko widodo jokowi minggu februari "
1,"video garam dapur yang mengandung serpihan kaca garam yg mengandung serpihan kaca"
1,"will smith dan jaden smith meninggal dunia akibat kecelakaan mobil will smith and his son jaden smith died in car crash after an ultimate car and truck collision"
1,"shoflens kadang dipasang kiri kadang dikanan seluruh indonesia kena tipu manusia kadang kelupaan itu shoflens kadang dipasang kiri kadang dikanan maaf cuma mengingatkan aja pak seluruhindonesiakenatipu"
1,"si jae merasa tersaingi si jae merasa tersaingi"
1,"panglima tniudah pada tau kan arahnya kemanamakan yg banyak ya jendral biar tambah sehat panglima tni udah pada tau kan arahnya kemanamakan yg banyak ya jendral biar tambah sehat "
1,"sekarang pelajar dan mahasiswa juga sudah kotor sepatunya tuan kini kita sama bloodyshoes sekarang pelajar dan mahasiswa juga sudah kotor sepatunya tuan kini kita sama bloodyshoes "
1,"kitab yang di berikan ke si cewe di film the santri ternyata kitab qurrotul uyun santri pacaran di hutan njuk yang di baca kitab qurrotul uyun walaah iki maksud e priben pacaran njuk belajar anu tata cara anu mulai ciuman sampai anu sumpah saya baru ngeh kitab yang di berikan ke si cewe ternyata qurrotul uyun ajur jum jum boikotfilmthesantri"
1,"kemana dan mengapa kpai diam saat anakanak diajari demo bela khilafah teriakteriak bunuh ahok massa yang terdiri atas usia anakanak hingga remaja ikut dalam aksi di sekitar gedung mahkamah konstitusi mk komisi perlindungan anak indonesia kpai meminta aparat keamanan untuk melakukan tindakan persuasif agar massa ini bersedia pulang"
1,"sidoarjo mayat baru dimasukan di liang lahat terbakar sidoarjo mayat baru dimasukan di liang lahat langsung terbakar padahal belum sampai ditutup papan penutup subhanallah ya allah dosa apakah yg dia lakukan sehingga begitu cepat engkau perlihatkan dgn orang yg masih hidup subhanallah makanya hukum karma berlaku itu di perlihatkan bagi orang yang masih hidup bahwa siksa kubur ada belum lagi siksa neraka akhirat buat pelajaran bagi orang tang masih sehat wal afiat "
1,"peaceful days in shanghai peaceful days in shanghai"
1,"tolak infrastruktur buatan jokowi dua mobil pendukung prabowo nekat mudik susuri jalan sawah judul berita ini pasti editan gak mungkin pendukung prabowo susuri sawah wong mereka bisa terbang"
0,"klarifikasi putra aji adhari anak kelas ll mts yang bobol situs kpu pemilu anak kelas ll mts bobol situs kpu pemilu hoax hatihati hoaxpemilu karena faktapemilu kejadian tersebut tahun web yang dimasukinya adalah ppidkpugoid bukan web pemilu kpumelayani"
1,"ustadz yusuf mansur mengatakan jika umat islam tidak mau dikatain radikal pilihlah jokowi ustadz yusuf mansur akhirnya buka suara umat islam jika tidak mau dikatain radikal pilihlah jokowi"
1,"sms dukungan buat jokowi di pilpres mui mengajak semua ummat bersatu mendukung jokowi pada pilpres "
1,"aksi mahasiswa unisba bdg meminta jokowi mundur aksi mahasiswa unisba bdg meminta jokowi mundur hari ini nostalgia kampus perjuangan "
1,"utang negara bertambah cina minta pulau sumatera dan jawa dijual untuk utang ri utang negara bertambah cina minta pulau sumatera dan jawa dijual untuk utang ri"
1,"website surveyfadlizoncom milik waketum gerindra kalau ada surveyfadlizoncom itu bukan punya saya bukan saya yang buat pasti yang buat pusat hoax nasional ujar wakil ketua umum gerindra fadli zon rabu "
1,"mike pompeo tidak temui jokowi tanda kuat bakal wasalam baru tahu tadi bahwa menteri luar negeri as mike pompeo sabtu agustus datang ke jakarta tapi tidak temui presiden jokowi"
1,"maafkan kami masyarakat lombok maafkan kami masyarakat lombok"
1,"stadion velodrome di rawamangun jakarta terbakar telah terjadi kebakaran di salah satu arena asian games yaitu stadion velodrome"
1,"foto anies baswedan berfoto bersama tokoh isis syekh yusuf alqaradhawi dukungketegasanpolri jejak digital gak perna berdusta betapa mesranya mereka dg idiolog isisapakah dki mau dijadikan propinsi isis pertama di indonesia bersama syeikh yusuf alqaradhawi di kediamannya di doha feb "
1,"pengasuh pondok pesantren darul falah kh abd rohman qomari meninggal dunia telah meninggal dunia guru kita romo yai abd rohman pengasuh pp darul falah kenongo blimbing malang"
0,"google latih jurnalis kalbar tangkal hoaks aji pontianak bersama bersama google news initiative dan internews menggelar pelatihan bertema google news initiative training network kepada jurnalis pelbagai media kalimantan barat di aula kantor radio republik indonesia rri pontianak sabtu "
1,"membuka lounge judi di arab saudi opening a gambling lounge in saudi arabia opening a gambling lounge in saudi arabia"
1,"surat penetapan nip cpns formasi calon hakim menindaklanjuti surat sekretaris mahkamah agung selaku ketua panitia seleksi cpns dilingkungan mahkamah agung nomor panselma tentang permohonan pemeriksaan pemberkasan akhir dan penetapan nomer induk kepegawaian pada cpns di lingkungan mahkamah agung formasi tambahan dan susukan untuk jabatan calon hakim yang dikirimkan kepada pihak kami pada tanggal februari dan menindaklanjuti surat berita acara serah terima berkas cpns mahkamah agung formasi jabatan calon hakim pada tanggal februari "
0,"soal palestina jokowi diduga ambigu menipu rakyat dan umat muslim soal palestina jokowi diduga ambigu menipu rakyat dan umat muslim oleh natalius pigai duta besar amerika serikat untuk indonesia joseph donovan menyebut sikap as yang mengakui yerusalem sebagai ibu kota israel sudah dikonsultasikan dengan indonesia komunikasi itu dilakukan sebelum klaim ini diumumkan presiden as donald trump kami telah berkonsultasi dengan para teman mitra dan sekutu kami termasuk indonesia sebelum presiden trump mengeluarkan keputusannya "
1,"bpjs tak tanggung jaminan kesehatan untuk perokok walau info yang beredar bahwa perokok tidak ditanggung bpjs terlepas dari pro kontra soal rokok setiap perokok aktif secara tidak langsung turut membantu bpjs "
0,"pesan berantai tentang penyebab penyakit dalam organ tubuh mudah mudahan bermanfaat harap diingat apa yg ditakuti oleh organ ini"
1,"paracetamol mengandung virus machupo peringatan urgent hatihati untuk tidak menggunakan parasetamol yang datang ditulis p ini adalah parasetamol baru sangat putih dan mengkilap mengandung machupo virus dianggap salah satu virus yang paling berbahaya di dunia dan dengan tingkat kematian yang tinggi silakan berbagi pesan ini untuk semua orang dan keluarga dan menyelamatkan hidup dari mereka saya sudah melakukan bagian saya sekarang giliran anda"
1,"berita whatsapp palsu terkait aksi bela yesus ijin meneruskan bc sehubungan dengan dugaan penistaan agama yang dilakukan rizieq sihab pada desember lalu maka kami bermaksud melaksanakan aksi bela yesus yang akan dilaksanakan pada haritgl sabtu desember waktu wib tikpul gereja katedral jakarta pusat rute aksi katedral polda metro jaya tuntutan tangkap riziek ssihab si penista agama"
1,"angola melarang agama islam portal daring posmetro memberitakan bahwa angola melarang islam"
1,"marie elka pangestu dan huawei memasukkan pekerja ilegal ke indonesia hanya dg rp cina eksodus besaran ke indonesia lihat latar foto tulisan dibelakang menteri pariwisata marie elka pangestu cina selamat datang pekerja ilegal cina hanya dg ribu anda bisa pekerja di indonesia inilah sponsornya huawei dan menteri pariwisata orang cina"
0,"sepi dari pemberitaan tiga biksu asal china ditangkap karena edarkan uang palsu sepi dari pemberitaan tiga biksu asal china ditangkap karena edarkan uang palsu"
1,"mendagri menghapus perda syariah tentang membaca al quran di batam dalam daftar perda yang dibatalkan oleh kemendagri adalah kep riau kota batam penyelenggaran pendidikan dasar dan menengah di kota batam tahun "
1,"gambar dicari orang hilang sedang mengalami gangguan jiwa karena kebanyakan mikirin utang dicarioranghilang muhon bantuan nya untuk semua teman yg ada di group ini kalau ada yg jumpa dgn orang ini hubungi no menurut kterangan keluarga orang ini sedang mengalami gangguan jiwa kebanyakan mikirin utang"
1,"surat panggilan wawancara kerja pt pertamina juli berdasarkan hasil evaluasi tim seleksi terhadap lamaran kerja saudara yang kami terimadengan ini kami sampaikan bahwa berkas lamaran saudara memenuhi persyaratan yang telah ditentukanpanitia seleksi recruitment karyawan i pt pertaminadiharapkan kehadiran saudara untuk mengikuti tes seleksi wawancara"
1,"hotman paris bagibagi hadiah di facebook hotman paris ada uang total milyar dan mobil mewah buat kalian semua tanpa diundi"
1,"hjsudjiatmi betulbetul tersiksa di alam kubur secara bengis sudjiatmi tersiksa di alam barzakh ibu presiden joko widodo hjsudjiatmi betulbetul tersiksa di alam kubur secara bengis sadis secara brutal dan secara sangat kejam tanpa ampunan "
1,"tidak menggunakan masker denda rp ribu di semarang perhatian sepanjang jl mataram dr cipto jalan besar lain nya hari ini ada operasi masker bagi siapa tidak gunakan masker kena denda rpoperasi tersebut gabungan pm polisi mohon gunakan masker"
1,"dampak virus covid hubungan suami istri jadi terancam seruan gubernur daerah khusus ibukota jakarta nomor tahun penghentian sementera hubungan suami istri dalam rangka penghentian virus covid di lingkungan keluarga"
1,"pinjaman juta untuk pengemudi gojek agar berdiam diri di rumah info penting rekan mitra gojek kami selaku gojek indonesia sangat mengkhawatirkan mitra untuk itu kami memberi dana pinjaman sebesar juta rupiah terkait covid dimana virus ini sangat berbahaya maka untuk para mitra dianjurkan berdiam diri dirumah"
0,"jangan tinggalkan barang berharga di mobil hati alat ini sdh bisa di beli di malaysia dan indonesia jangan taruh barang berharga dalam mobil pintu mobil bisa di buka dng alat ini"
1,"serangan virus corona belum berakhir kini negeri china dirundung serangan tentara baru dalam bentuk nyamuk jumbo dan burung gagak serangan virus corona belum berakhir kini negeri china dirundung serangan tentara baru dalam bentuk nyamuk jumbo dan burung gagak sungguh azab allah itu nyata semoga kita selalu dalam lindungan allah swt "
1,"pengemudi ini mencoba kabur dari pemeriksaan coronaviruscamp pengemudi ini mencoba kabur dari pemeriksaan coronaviruscamp demikianlah setiap manusia sejatinya tidak nyaman selalu diperiksa apalagi kemudian diisolasi dalam kamp apapun istilahnya bayangkan saudara muslim uyghur yg sejak diperlakukan hal yg sama"
1,"informasi tempat rawan begal di surabaya oleh kapolrestabes surabaya informasi dari group sebelah tempat rawan begal sadis di kota surabaya mohon menghindari area ini demi keselamatan bersama all jalan lingkar barat lakarsantri surabaya kebun bibit wonorejo surabaya jalan kalibokor surabaya samping utara masjid al akbar jambangan surabaya"
0,"kemenpanrb mengklarifikasi soal pembagian nip untuk cpns yang beredar melalui pesan berantai kami tegaskan bahwa informasi tersebut tidak benar saat ini proses seleksi cpns dalam tahap verifikasi administrasi"
1,"secara dejure megawati prabowo presiden wapres secara dejure megawati prabowo presiden wapres "
1,"biarin saya gak jadi kepala tetapi nanti saya akan masuk kedalam kepala dan menjadi isi kepala nya kepala biarin saya gak jadi kepala tetapi nanti saya akan masuk kedalam kepala dan menjadi isi kepala nya kepala"
1,"pt waskita karya tidak mengeluarkan undangan tes tahap seleksi untuk tanggal dan juli waspada berita hoax yang beredar terkait undangan panggilan tes tahap seleksi waskita interview pada juli pt waskita karya persero tbk tidak pernah mengeluarkan undangan panggilan tersebut"
1,"biar melek ahk yg mau bubarin fpi biar melek ahk yg mau bubarin fpi "
1,"kepala bpkh sebut uang bpkh menipis begitu saudi arabiya menambah kuota haji tahun ini ribu seat cari duit subsidinya milyar sudah pontang panting kepala bpkh sebut uang bpkh menipis bagaimana mau cari duit trilyun memindahkan ibukota negara"
1,"pria bule yang hadir pada debat pilpres perdana ialah konsultan politik prabowo sandi konsultan dibayar mahal si asing yang punya kepentingan kok malah wowo dan uno lebih ngalor ngidul n hoax debat pilpres ditonton seluruh rakyat indonesia kok malah pijet pijetan joget bak orang stresssss "
1,"foto terdapat simbol salib di dada sandiaga uno saat di gereja katanya ulama katanya santri ah sudahlah kelakuan santri dadakan koalisiprabohong"
0,"viral dua anak ditolak daftar smp di medan karena tak miliki kk pihak sekolah beri tanggapan viral dua anak ditolak daftar smp di medan karena tak miliki kk pihak sekolah beri tanggapan"
1,"tiga bank besar indonesia jatuh ke tangan cina ini menandakan ada kepentingan tersembunyi dari menteri bumn rini soemarno utang itu beban bagi bangsa indonesia khusunya bankbank tersebut jelas seorang pengamat ekonomi muslim cina sangat berkepentingan menguasai perekonomian indonesia dengan memberikan utangan kalau bank bumn sudah dikuasai china maka dengan mudah negeri tirai bambu itu menguasai indonesia"
1,"tes gula darah untuk menyebarkan aids di medan bapak teman segereja kami tadi menjelaskan mengenai isu tentang ada orang orang isis yang menyamar ada disekitar kita berkedok pemeriksaan gula darah lah kolestrol dan sebagainya yang katanya gratis tapi sebenarnya dari jarum penusuk untuk ambil darah kita itu mereka menyebarkan virus hiv aids kepada korbannya yang jadi inceran mereka adalah kita umat nasrani"
0,"pria yang ada dalam video telur palsu meminta maaf ternyata setelah di investigasikan kemarin alhamdulillah saya sangat bersalah karena ilmu saya sangat sedikit sekali dan telur yang beredar di masyarakat ini tentunya benarbenar asli tidak ada yang palsu"
1,"ikan plastik dari afrika shop hoax makanan berbahan plastik masih saja laku dijual setelah kubis dan beras plastik kini malah muncul ikan plastik informasi palsu itu makin dipercaya karena dilengkapi video salah satu penyebar hoax iklan plastik adalah akun youtube pelpatime pada agustus video yang ditampilkan adalah potonganpotongan tubuh ikan yang sedang dibersihkan ada juga narasi bahwa ikan yang sedang dibersihkan itu ternyata plastik baru saja dibeli di sebuah afrika shop di london"
1,"pesan berantai undangan rakernas atas nama rektor universitas brawijaya malam sy profmohbisri wr ub ada undangan rakernas peningkatan tenaga kependidikan dari kemenristek dikti yth sdrubaidillah hakim fadly mhs fix no peserta di slgrkan di hotel ibis jkt tgl maret bagi peserta mdpt akomodasi rp jt utk penerimaan dana hrp tlp skrg ke panitia di dikti prof mulyonomm di sdh di tunggu maaf via sms krn ada acara undangan bisa di ambil hari kamis di ruangan sy tks"
1,"polisi modus pocong begal hoax berharap berhati begal dengan modus pocong bagi pengendara yang lewat jembatan merr arah rungkut wonorejo waspadalahwaspadalah "
0,"penculikan anak yang gunakan foto korban perang dan video pembantaian berikut foto yg di ambil dari beberapa media pasar gelap di negara cina sana yang merupakan sumber pasar gelap organ tubuh yang menjadi incaran adalah anakanak karena di nilai organ tubuh anak adalah yang paling segar dan sehat karena dalam masa pertumbuhan dan tidak tercerma seperti rokok dan bahan kimia lain sehingga harga jual menjadi sangat tinggi untuk organ tubuh anakanak setelah organ tubuh di ambil mayat mereka akan menjadi sampah atau di beri makan hewan peliharaan seperti buaya atau makanan kebun binatang yang ada di negara cina sana"
1,"bahaya anak bermain mandi bola ada virus yang menyerang anakanak setelah bermain di kolam bola setelah dibawa ke dokter dii rs hasan sadikin ternyata dokter menyimpulkan bahwa anak tersebut terkena virus virus itu menyebabkan kelumpuhan akibat virus yang menyebar dari tulang belakang dan merambat ke otak"
0,"pbb membantu assad artikel tersebut mengklaim pbb membantu bashar assad menyerang rumah sakit dengan alat gps yang tertanam dalam baju dokter dari pbb"
1,"ditemukannya rangka tubuh kaum ad masnuss kerangka kaum add umatnya nabi hud as mereka di hantam hujan badai dingin hari malam"
1,"tangkapan layar liat bong presiden lu kaya lagi mau ngambil gaji bulanan ke bos cina liat bong presiden lu kaya lagi mau ngambil gaji bulanan ke bos cina"
1,"tulisan prof yusril setelah lihat ke dalam prof yusril setelah lihat ke dalam mgkn tak diera kita tp anak cucu kita akan berat dlm cengkeraman cina oleh prof dr yusril saya tahu ktk ada didalam jaringan mereka maafkan saya"
1,"video luput dari pantauan media monas menjadi loreng tolak cabut ruu hip luput dari pantauan media monas menjadi loreng tolak cabut ruu hip"
1,"kabar gembira menag fachrul razi tarik ucapannya ibadah haji bisa dilaksanakan ini syaratnya kabar gembira menag fachrul razi tarik ucapannya ibadah haji bisa dilaksanakan ini syaratnya"
1,"hacker masuk wa menempatkan video seksporno tv one baru saja mengeluarkan berita bahwa hacker sudah mulai masuk wa mereka menempatkan video seksporno atau permintaan dana dg berbagai alasan memakai nama anda pada teman anda tanpa anda mengetahuinya"
1,"pesan berantai telah di temukan mayat di depan skolah smp n cirebon telah di temukan mayat di depan skolah smp n cirebon dia adalah perempuan siswi smp n kls yg jadi korbannya juga menurut polisi korban di ambil ginjalnya lalu di kubur begitu ajh oleh si pembunuhkejadian tdi pd jam sore setelah warga setempat menemukan galian yg mencurigakan ahirnya polisi datang skrg lagi di lakukan otopsi bagi ibu bpk hatihati skrg penculikan pembunuhan terhadap anak sdh masuk ke wilayah tasik ciamis garut mohon di share biar publik tau trims"
1,"ahok pelanggan alexis sedang happy dan di urut ahok pelanggan alexis sedang happy dan di urut"
1,"video ruangan kantor komisaris utama pertamina disegel serikat pekerja pertamina yg menolak ahok ruangan kantor komisaris utama pertamina disegel serikat pekerja pertamina yg menolak ahok"
1,"anak di china diculik dibekukan organ tubuhnya dijual belikan anak anak diculik dan di jual organ tubuhnya anak di china diculik dibekukan organ tubuhnya dijual belikan sekitar dus anak kecil yang di bekukan sangat kejam awasi selalu anak anda"
1,"vivacoid mengakui kekeliruan di judul berita wiranto dikabarkan akan ditusuk orang tak dikenal di banten perhatian ini sdh direncanakan dari awal jangan sampe butak politik sinetron"
1,"pemungutan suara ulang di banjarsari solo pengumuman pelaksanaan pemungutan suara haritgl rabu april waktu lokasi tps di rumah bpylegimin"
1,"ribuan suara pemilih prabowo hangus karena kecurangan pemilu di turki malaysia qatar jepang hongkong frankfurt kini giliran turki proses pilpres kacau diperkirakan ribuan suara hangus jangan biarkan terjadi di dalam negeri datang ke tps tusuk prabowo sandi awasi kotak suara lawan kecurangan jangan pulang sebelum menang"
1,"mahatir mohammad minta china membongkar semua jalan tol mahatir mohammad minta kepada negara china untuk membongkar semua jalan tol yg tidak berkualitas bawa semua ke china mrt lrt pembangkit listrik yg rusak semua berkualitas rendah ke negara china dan mahatir mohammad mengusir semua tenaga kerja china serta membuldozer kawasan pabrik di pulau di malaysia "
1,"polisi mulai intimidasi warga infoakurat bocoran survei internal tkn posisi jaenuddin sdh tertinggal dari prabowo polisi mulai intimidasi warga infoakurat"
1,"minum air es sebabkan sakit jantung tahukah anda jantung kita ini paling pantangannya apa anda mungkin blm tau setelah membaca tulisan ini akan kaget"
0,"klarifikasi mahkamah konstitusi terkait isu anwar usman belum laporkan harta kekayaannya ketua mk dr anwar usman sh mh telah menyerahkan lhkpn kepada direktorat pp lhkpn kpk pada maret sementara wakil ketua mk prof dr aswanto juga telah menyerahkan lhkpn pada maret jelas rubiyo"
0,"klarifikasi uin sunan kalijaga dan uii terkait status dosen taw pelaku penyebaran hoaks anggota mca klarifikasi uin sunan kalijaga dan uii terkait status dosen taw pelaku penyebaran hoaks anggota mca"
1,"muncul kabar honor volunter asian games ini respons erick thohir informasi menyimpang tentang kebutuhan sumber daya manusia sdm untuk mendukung pelaksanaan asian games jakarta palembang kembali muncul"
1,"penolakan ustadz abdul somad di hong kong merupakan pesanan lbp penolakan ustadz abdul somad di hong kong merupakan pesanan lbp lbp perintahkan said aqil siradj said aqil suruh nusron wahid hubungi imigrasi hong kong untuk tolak abdul somad infovalid"
0,"saya baru tau kalau shalat ghaib ada sujudnya pake madzhab abu janda hahaha saya baru tau kalau shalat ghaib ada sujudnya pake madzhab abu janda hahaha "
1," red notice interpol untuk penangkapan rizieq shihab beredar screen shoot dengan penjelasan jika muhammad rezieq shihab telah mendapatkan red notice dari interpol maka akan segera dilakukan penangkapan"
0,"film pendek berjudul hoax film pendek berjudul hoax "
0," dibohongi mie instan dibohongi mie instan "
1,"video indonesia akan bubar indonesia akan bubar oieh merry riana seorang mosivator muda indonesia"
1,"jgn ke lippo dulu sdh zona merah orang terpapar d lippo z sampaikan teman untuk sementara waktu jgn ke lippo dulu sdh zona merah orang terpapar d lippo"
1,"petugas kebersihan sman yogyakarta positif virus corona hari kamis tgl siang pihak sekolah baru mengetahui bahwa salah satu pegawai cleaning servicenya berstatus otg tanpa gejala dan seharusnya menjalani isolasi mandiri sejak senin tgl surat perintah isolasi mandiri dikeluarkan puskesmas gamping setelah hasil rapid testnya positif ybs ditest karena ayahnya positif covid dan sudah dijemput untuk dirawat di rs"
1,"politisi india urin dan kotoran sapi jadi obat virus corona sapi adalah aset untuk obatobatan bagi beberapa penyakit termasuk kanker juga telah ditemukan di rumah sakit ayurvedic di gujarat pasien kanker diizinkan hidup dengan sapi kotoran sapi diterapkan pada pasien kanker di sana mereka diberikan panchamrit yang dibuat dari urin sapi"
1,"arief budiman mengaku disuap megawati rp triliun arief budiman sudah mulai pasang kudakuda lur takut kena ciduk kpk arief budiman mengaku di suap megawati trilyun dan di ancam agar memenangkan partainya di pilplres "
1,"ada yang bilang suara ikan paus suara melengking dari dasar laut ada yang bilang suara ikan paus tapi dalam sebuah riwayat saat dajjal laknatullah akan keluar dari belenggu ikatan rantai maka akan terdengar suara melengking yaitu suara dabbatul arz wallahu ak lam hanya allah yang tau "
1,"jokowi itu saya lagi demam jadi wajar saja kalau ngk fokus jokowi waktu saya bilang penganguran digaji dan mobil esemka di produksi itu saya lagi demam jadi wajar saja kalau ngk fokus "
1,"foto polisi masjid alhamdulillah akhirnya polisi back to masjid gitu dong coba dari dulu gak bakalan tuh ada kasus buku merah beking tempat maksiat dll semoga anggota polisi yang muslim jadi makin paham syari at mengawasi yang wudhunya ga bener di masjid mantau juga yang suka maling sendal syukur sykur bisa jagain masjid n jadi mu adzin kalo ga ada yg adzan oya ada yang ketinggal yang ini penting bangeut pastikan polisi masjid tersebut agamanya islam"
